PAGEBY1,PAGEBY2,ACCTTREE LEVEL02,ACCTTREE L02,ACCTTREE LEVEL03,ACCTTREE LEVEL04,ACCTTREE LEVEL05,ACCTTREE LEVEL06,ACCT,MTREF,MTREF VALUE,MTREF VALUE DESC,ACCT CODE,DESC,DESC,BUDGET,ACTUALS,ENCUMB,BAE CODE,SPDTYPE CODE,SPDTYPE DESC,FND,ORG,PGM,BU PC,PROJ,ACT,SUB,EPC,EXP PURPOSE DESC,POSN,JB CODE,JB DESC,REF,PO,INV ID,INV DATE,PAYCHECK NUM,VNDR,SRC,LN#,JRNL ID,JRNL DATE,FY,PD,POSTED DATE,PET OPER ID,PET DATE,PET SEQ NUM
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,450000 - 699999 -- OPERATING EXPENSES,460000 - 699999 -- OPER EXPENSES (EXCLUDING COGS),550000 - 552499 -- OFFICIAL FUNCTIONS,552499 -- ID OFFICIAL FUNCTIONS, , , ,552499,U39SUBWAYCOOKIESFORMEETING1/30,,,18.99,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES, , , ,1190-1 JAN, , ,, , ,BE5,1,1451455,2/28/2019 0:00,2019,8,3/4/2019 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,450000 - 699999 -- OPERATING EXPENSES,460000 - 699999 -- OPER EXPENSES (EXCLUDING COGS),550000 - 552499 -- OFFICIAL FUNCTIONS,552499 -- ID OFFICIAL FUNCTIONS, , , ,552499,U39SUBWAYCOOKIESFORMEETING2/27,,,18.99,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES, , , ,1190-1 FEB, , ,, , ,BE5,3,1451455,2/28/2019 0:00,2019,8,3/4/2019 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,450000 - 699999 -- OPERATING EXPENSES,460000 - 699999 -- OPER EXPENSES (EXCLUDING COGS),550000 - 552499 -- OFFICIAL FUNCTIONS,552499 -- ID OFFICIAL FUNCTIONS, , , ,552499,GIN17KVCU/RADIO1190BOWLING4/21,,,639,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES, , , ,CONN290, , ,, , ,BE5,7,1467110,4/30/2019 0:00,2019,10,4/30/2019 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,450000 - 699999 -- OPERATING EXPENSES,460000 - 699999 -- OPER EXPENSES (EXCLUDING COGS),552500 - 557499 -- OTHER OPERATING EXPENSES,552601 -- OTHER OPERATING SUPPLIES, , , ,552601,"TABLEMATE TBL549BK PLASTIC TABLE COVERS, BLACK, 6/PACK",,,10.79,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES, , , ,S1715356,1000983926,3375569807,4/20/2018 0:00, ,STAPLES C-001,AP,4669,AP01372134,4/20/2018 0:00,2018,10,4/20/2018 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,450000 - 699999 -- OPERATING EXPENSES,460000 - 699999 -- OPER EXPENSES (EXCLUDING COGS),552500 - 557499 -- OTHER OPERATING EXPENSES,552601 -- OTHER OPERATING SUPPLIES, , , ,552601,"AMSCAN SOLID COLOR LATEX BALLOONS PACKAGED, 9'', 18/PACK, BLACK, 20 PER PACK (113255.1)",,,29.99,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES, , , ,S1723569,1000983926,3376449970,4/28/2018 0:00, ,STAPLES C-001,AP,5621,AP01374312,4/30/2018 0:00,2018,10,4/30/2018 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,450000 - 699999 -- OPERATING EXPENSES,460000 - 699999 -- OPER EXPENSES (EXCLUDING COGS),552500 - 557499 -- OTHER OPERATING EXPENSES,552601 -- OTHER OPERATING SUPPLIES, , , ,552601,"3/16"" X 500 YDS. SPLENDORETTE CURLING RIBBON, BLACK (259-316500-12)",,,5.69,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES, , , ,S1723557,1000983926,3376449971,4/28/2018 0:00, ,STAPLES C-001,AP,5635,AP01374312,4/30/2018 0:00,2018,10,4/30/2018 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,450000 - 699999 -- OPERATING EXPENSES,460000 - 699999 -- OPER EXPENSES (EXCLUDING COGS),552500 - 557499 -- OTHER OPERATING EXPENSES,552601 -- OTHER OPERATING SUPPLIES, , , ,552601,FY21 INITIAL BUDGET,,1000,,,B_INI_TEMP,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES, , , , , , ,, , ,B12,749,INIBUD21E,7/1/2020 0:00,2021,1,7/20/2020 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,450000 - 699999 -- OPERATING EXPENSES,460000 - 699999 -- OPER EXPENSES (EXCLUDING COGS),552500 - 557499 -- OTHER OPERATING EXPENSES,552601 -- OTHER OPERATING SUPPLIES, , , ,552601,KVCU STUDENT EVENT 1190 PROM N,r:SQUYRES PCARD MAY2018 e:OPERATING SUPPLIES (552601) v:AMAZON MKTPLACE PMTS,,48.75,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES, , , ,177259, , ,, , ,ESP,25,ESP0878508,6/7/2018 0:00,2018,12,6/7/2018 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,450000 - 699999 -- OPERATING EXPENSES,460000 - 699999 -- OPER EXPENSES (EXCLUDING COGS),552500 - 557499 -- OTHER OPERATING EXPENSES,552601 -- OTHER OPERATING SUPPLIES, , , ,552601,KVCU RADIO BUTTON SUPPLIES,r:SQUYRES OCT18 PCARD e:OPERATING SUPPLIES (552601) v:AMZN MKTP US*MT0EV4UM2,,40.99,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES, , , ,177259, , ,, , ,ESP,9,ESP0932416,10/19/2018 0:00,2019,4,10/19/2018 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,450000 - 699999 -- OPERATING EXPENSES,460000 - 699999 -- OPER EXPENSES (EXCLUDING COGS),552500 - 557499 -- OTHER OPERATING EXPENSES,552601 -- OTHER OPERATING SUPPLIES, , , ,552601,KVCU RADIO COLORED BULBS,r:SQUYRES OCT18 PCARD e:OPERATING SUPPLIES (552601) v:AMZN MKTP US*MT19997Z0,,48.97,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES, , , ,177259, , ,, , ,ESP,11,ESP0932416,10/19/2018 0:00,2019,4,10/19/2018 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,450000 - 699999 -- OPERATING EXPENSES,460000 - 699999 -- OPER EXPENSES (EXCLUDING COGS),552500 - 557499 -- OTHER OPERATING EXPENSES,552601 -- OTHER OPERATING SUPPLIES, , , ,552601,KVCU WINTER FORMAL EVENT,r:SWOPE PCARD NOV18 e:OPERATING SUPPLIES (552601) v:AMZN MKTP US*M88813W70,,70.6,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES, , , ,246087, , ,, , ,ESP,17,ESP0953570,11/27/2018 0:00,2019,5,11/27/2018 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,450000 - 699999 -- OPERATING EXPENSES,460000 - 699999 -- OPER EXPENSES (EXCLUDING COGS),552500 - 557499 -- OTHER OPERATING EXPENSES,552601 -- OTHER OPERATING SUPPLIES, , , ,552601,SUPPLIES,r:LEITE- PCARD AUG 2019 e:OPERATING SUPPLIES (552601) v:AMZN MKTP US*MA8W524V0,,385,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES, , , ,336128, , ,, , ,ESP,9,ESP1063349,9/4/2019 0:00,2020,3,9/4/2019 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,450000 - 699999 -- OPERATING EXPENSES,460000 - 699999 -- OPER EXPENSES (EXCLUDING COGS),552500 - 557499 -- OTHER OPERATING EXPENSES,552601 -- OTHER OPERATING SUPPLIES, , , ,552601,SUPPLIES,r:LEITE- PCARD AUG 2019 e:OPERATING SUPPLIES (552601) v:AMZN MKTP US*MA5PE1Z80,,158.03,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES, , , ,336128, , ,, , ,ESP,9,ESP1063349,9/4/2019 0:00,2020,3,9/4/2019 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,450000 - 699999 -- OPERATING EXPENSES,460000 - 699999 -- OPER EXPENSES (EXCLUDING COGS),552500 - 557499 -- OTHER OPERATING EXPENSES,552601 -- OTHER OPERATING SUPPLIES, , , ,552601,SUPPLIES,r:LEITE- PCARD AUG 2019 e:OPERATING SUPPLIES (552601) v:AMZN MKTP US*MA2UJ6TN0,,51.96,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES, , , ,336128, , ,, , ,ESP,9,ESP1063349,9/4/2019 0:00,2020,3,9/4/2019 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,450000 - 699999 -- OPERATING EXPENSES,460000 - 699999 -- OPER EXPENSES (EXCLUDING COGS),552500 - 557499 -- OTHER OPERATING EXPENSES,552601 -- OTHER OPERATING SUPPLIES, , , ,552601,KVCU DJ CARTRIDGE & RECORD CLE,r:LEITE NOV 2019 PCARD e:OPERATING SUPPLIES (552601) v:AMZN MKTP US*AJ8PS8FR3,,123.93,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES, , , ,336128, , ,, , ,ESP,1,ESP1101594,11/25/2019 0:00,2020,5,11/25/2019 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,450000 - 699999 -- OPERATING EXPENSES,460000 - 699999 -- OPER EXPENSES (EXCLUDING COGS),552500 - 557499 -- OTHER OPERATING EXPENSES,552602 -- OTHER OPERATING SERVICES, , , ,552602,PERFORMANCE FEE FOR KVCU SPRING CONCERT 4/21/2019 AS OUTLINED IN ATTACHED AGREEMENT. 50% IS DUE AT SIGNING AND 50% AFTER PERFORMANCE IS COMPLETE,,,1500,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES, , , ,S2017333,1001154454,UCB0001,3/28/2019 0:00, ,REPTALIEN-001,AP,5224,AP01459708,4/3/2019 0:00,2019,10,4/3/2019 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,450000 - 699999 -- OPERATING EXPENSES,460000 - 699999 -- OPER EXPENSES (EXCLUDING COGS),552500 - 557499 -- OTHER OPERATING EXPENSES,552602 -- OTHER OPERATING SERVICES, , , ,552602,PAYMENT VOUCHER FORM,,,1500,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES, , , ,S2020554, ,UCB002,4/1/2019 0:00, ,"PROFFIT,J-001",AP,4565,AP01460727,4/8/2019 0:00,2019,10,4/8/2019 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,450000 - 699999 -- OPERATING EXPENSES,460000 - 699999 -- OPER EXPENSES (EXCLUDING COGS),552500 - 557499 -- OTHER OPERATING EXPENSES,552602 -- OTHER OPERATING SERVICES, , , ,552602,PERFORMANCE FEE FOR KVCU SPRING CONCERT 4/21/2019 AS OUTLINED IN ATTACHED AGREEMENT. 50% IS DUE AT SIGNING AND 50% AFTER PERFORMANCE IS COMPLETE,,,1500,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES, , , ,S2026857,1001154454,UCB0002,4/15/2019 0:00, ,REPTALIEN-001,AP,4523,AP01463135,4/15/2019 0:00,2019,10,4/15/2019 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,450000 - 699999 -- OPERATING EXPENSES,460000 - 699999 -- OPER EXPENSES (EXCLUDING COGS),552500 - 557499 -- OTHER OPERATING EXPENSES,552602 -- OTHER OPERATING SERVICES, , , ,552602,PAYMENT VOUCHER FORM,,,1000,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES, , , ,S2028019, ,UCB003,4/15/2019 0:00, ,"PROFFIT,J-001",AP,4348,AP01464436,4/18/2019 0:00,2019,10,4/18/2019 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,450000 - 699999 -- OPERATING EXPENSES,460000 - 699999 -- OPER EXPENSES (EXCLUDING COGS),552500 - 557499 -- OTHER OPERATING EXPENSES,552602 -- OTHER OPERATING SERVICES, , , ,552602,IN 1 COFFEE TRAVELER @ $16.95,,,16.95,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES, , , ,IN02132020, , ,, , ,BD5,1,1539148,2/13/2020 0:00,2020,8,2/26/2020 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,450000 - 699999 -- OPERATING EXPENSES,460000 - 699999 -- OPER EXPENSES (EXCLUDING COGS),552500 - 557499 -- OTHER OPERATING EXPENSES,552602 -- OTHER OPERATING SERVICES, , , ,552602,FY21 INITIAL BUDGET,,5700,,,B_INI_TEMP,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES, , , , , , ,, , ,B12,750,INIBUD21E,7/1/2020 0:00,2021,1,7/20/2020 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,450000 - 699999 -- OPERATING EXPENSES,460000 - 699999 -- OPER EXPENSES (EXCLUDING COGS),552500 - 557499 -- OTHER OPERATING EXPENSES,552602 -- OTHER OPERATING SERVICES, , , ,552602,ACCESS TO PUBLIC RADIO ON CU R,"r:LAMBERT, NOVEMBER 2018 e:OPERATING SERVICES (552602) v:PRX, INC.",,200,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES, , , ,129336, , ,, , ,ESP,19,ESP0950517,11/30/2018 0:00,2019,5,11/30/2018 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,450000 - 699999 -- OPERATING EXPENSES,460000 - 699999 -- OPER EXPENSES (EXCLUDING COGS),552500 - 557499 -- OTHER OPERATING EXPENSES,552603 -- OTHR OPERATING EQUIP RENTAL, , , ,552603,STANDING ORDER FLAT ITEM SPO DESCRIPTION - REBROADCAST KVCU SIGNAL ON FM RADIO BY TRANSLATOR EQUIPMENT RENTAL.,,,,21000,EN_SPO_CMKT,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES, , , ,1000642247,1000642247, ,, ,VICTOR MI-001,PO,3,TRAN 0010775688,6/30/2017 0:00,2018,1,6/30/2017 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,450000 - 699999 -- OPERATING EXPENSES,460000 - 699999 -- OPER EXPENSES (EXCLUDING COGS),552500 - 557499 -- OTHER OPERATING EXPENSES,552603 -- OTHR OPERATING EQUIP RENTAL, , , ,552603,VICTOR MICHAEL,,,-600,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES, , , ,S1457957, , ,, , ,SC3,1845,ACCAPMKT,7/1/2017 0:00,2018,1,7/10/2017 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,450000 - 699999 -- OPERATING EXPENSES,460000 - 699999 -- OPER EXPENSES (EXCLUDING COGS),552500 - 557499 -- OTHER OPERATING EXPENSES,552603 -- OTHR OPERATING EQUIP RENTAL, , , ,552603,STANDING ORDER FLAT ITEM SPO DESCRIPTION - REBROADCAST KVCU SIGNAL ON FM RADIO BY TRANSLATOR EQUIPMENT RENTAL.,,,,-600,EN_SPO_CMKT,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES, , , ,1000642247,1000642247, ,, ,VICTOR MI-001,PO,1,TRAN 0010820226,7/7/2017 0:00,2018,1,7/7/2017 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,450000 - 699999 -- OPERATING EXPENSES,460000 - 699999 -- OPER EXPENSES (EXCLUDING COGS),552500 - 557499 -- OTHER OPERATING EXPENSES,552603 -- OTHR OPERATING EQUIP RENTAL, , , ,552603,STANDING ORDER FLAT ITEM SPO DESCRIPTION - REBROADCAST KVCU SIGNAL ON FM RADIO BY TRANSLATOR EQUIPMENT RENTAL.,,,600,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES, , , ,S1457957,1000642247,1181,7/1/2017 0:00, ,VICTOR MI-001,AP,4119,AP01300907,7/7/2017 0:00,2018,1,7/7/2017 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,450000 - 699999 -- OPERATING EXPENSES,460000 - 699999 -- OPER EXPENSES (EXCLUDING COGS),552500 - 557499 -- OTHER OPERATING EXPENSES,552603 -- OTHR OPERATING EQUIP RENTAL, , , ,552603,STANDING ORDER FLAT ITEM SPO DESCRIPTION - REBROADCAST KVCU SIGNAL ON FM RADIO BY TRANSLATOR EQUIPMENT RENTAL.,,,,-600,EN_SPO_CMKT,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES, , , ,1000642247,1000642247, ,, ,VICTOR MI-001,PO,1,TRAN 0010877597,7/20/2017 0:00,2018,1,7/20/2017 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,450000 - 699999 -- OPERATING EXPENSES,460000 - 699999 -- OPER EXPENSES (EXCLUDING COGS),552500 - 557499 -- OTHER OPERATING EXPENSES,552603 -- OTHR OPERATING EQUIP RENTAL, , , ,552603,STANDING ORDER FLAT ITEM SPO DESCRIPTION - REBROADCAST KVCU SIGNAL ON FM RADIO BY TRANSLATOR EQUIPMENT RENTAL.,,,600,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES, , , ,S1477536,1000642247,1196,8/1/2017 0:00, ,VICTOR MI-001,AP,4074,AP01306178,7/20/2017 0:00,2018,1,7/20/2017 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,450000 - 699999 -- OPERATING EXPENSES,460000 - 699999 -- OPER EXPENSES (EXCLUDING COGS),552500 - 557499 -- OTHER OPERATING EXPENSES,552603 -- OTHR OPERATING EQUIP RENTAL, , , ,552603,STANDING ORDER FLAT ITEM SPO DESCRIPTION - REBROADCAST KVCU SIGNAL ON FM RADIO BY TRANSLATOR EQUIPMENT RENTAL.,,,,-600,EN_SPO_CMKT,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES, , , ,1000642247,1000642247, ,, ,VICTOR MI-001,PO,1,TRAN 0011113490,9/1/2017 0:00,2018,3,9/1/2017 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,450000 - 699999 -- OPERATING EXPENSES,460000 - 699999 -- OPER EXPENSES (EXCLUDING COGS),552500 - 557499 -- OTHER OPERATING EXPENSES,552603 -- OTHR OPERATING EQUIP RENTAL, , , ,552603,STANDING ORDER FLAT ITEM SPO DESCRIPTION - REBROADCAST KVCU SIGNAL ON FM RADIO BY TRANSLATOR EQUIPMENT RENTAL.,,,600,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES, , , ,S1509366,1000642247,1208,9/1/2017 0:00, ,VICTOR MI-001,AP,4678,AP01316466,9/1/2017 0:00,2018,3,9/1/2017 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,450000 - 699999 -- OPERATING EXPENSES,460000 - 699999 -- OPER EXPENSES (EXCLUDING COGS),552500 - 557499 -- OTHER OPERATING EXPENSES,552603 -- OTHR OPERATING EQUIP RENTAL, , , ,552603,STANDING ORDER FLAT ITEM SPO DESCRIPTION - REBROADCAST KVCU SIGNAL ON FM RADIO BY TRANSLATOR EQUIPMENT RENTAL.,,,,-600,EN_SPO_CMKT,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES, , , ,1000642247,1000642247, ,, ,VICTOR MI-001,PO,1,TRAN 0011265724,9/29/2017 0:00,2018,3,9/29/2017 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,450000 - 699999 -- OPERATING EXPENSES,460000 - 699999 -- OPER EXPENSES (EXCLUDING COGS),552500 - 557499 -- OTHER OPERATING EXPENSES,552603 -- OTHR OPERATING EQUIP RENTAL, , , ,552603,STANDING ORDER FLAT ITEM SPO DESCRIPTION - REBROADCAST KVCU SIGNAL ON FM RADIO BY TRANSLATOR EQUIPMENT RENTAL.,,,600,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES, , , ,S1537623,1000642247,1218,10/1/2017 0:00, ,VICTOR MI-001,AP,6641,AP01322995,9/29/2017 0:00,2018,3,9/29/2017 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,450000 - 699999 -- OPERATING EXPENSES,460000 - 699999 -- OPER EXPENSES (EXCLUDING COGS),552500 - 557499 -- OTHER OPERATING EXPENSES,552603 -- OTHR OPERATING EQUIP RENTAL, , , ,552603,STANDING ORDER FLAT ITEM SPO DESCRIPTION - REBROADCAST KVCU SIGNAL ON FM RADIO BY TRANSLATOR EQUIPMENT RENTAL.,,,,-600,EN_SPO_CMKT,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES, , , ,1000642247,1000642247, ,, ,VICTOR MI-001,PO,1,TRAN 0011423013,11/1/2017 0:00,2018,5,11/1/2017 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,450000 - 699999 -- OPERATING EXPENSES,460000 - 699999 -- OPER EXPENSES (EXCLUDING COGS),552500 - 557499 -- OTHER OPERATING EXPENSES,552603 -- OTHR OPERATING EQUIP RENTAL, , , ,552603,STANDING ORDER FLAT ITEM SPO DESCRIPTION - REBROADCAST KVCU SIGNAL ON FM RADIO BY TRANSLATOR EQUIPMENT RENTAL.,,,600,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES, , , ,S1561854,1000642247,1228,11/1/2017 0:00, ,VICTOR MI-001,AP,5365,AP01331339,11/1/2017 0:00,2018,5,11/1/2017 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,450000 - 699999 -- OPERATING EXPENSES,460000 - 699999 -- OPER EXPENSES (EXCLUDING COGS),552500 - 557499 -- OTHER OPERATING EXPENSES,552603 -- OTHR OPERATING EQUIP RENTAL, , , ,552603,STANDING ORDER FLAT ITEM SPO DESCRIPTION - REBROADCAST KVCU SIGNAL ON FM RADIO BY TRANSLATOR EQUIPMENT RENTAL.,,,,-600,EN_SPO_CMKT,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES, , , ,1000642247,1000642247, ,, ,VICTOR MI-001,PO,1,TRAN 0011593031,12/5/2017 0:00,2018,6,12/5/2017 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,450000 - 699999 -- OPERATING EXPENSES,460000 - 699999 -- OPER EXPENSES (EXCLUDING COGS),552500 - 557499 -- OTHER OPERATING EXPENSES,552603 -- OTHR OPERATING EQUIP RENTAL, , , ,552603,STANDING ORDER FLAT ITEM SPO DESCRIPTION - REBROADCAST KVCU SIGNAL ON FM RADIO BY TRANSLATOR EQUIPMENT RENTAL.,,,600,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES, , , ,S1589481,1000642247,1238,12/1/2017 0:00, ,VICTOR MI-001,AP,4368,AP01338840,12/5/2017 0:00,2018,6,12/5/2017 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,450000 - 699999 -- OPERATING EXPENSES,460000 - 699999 -- OPER EXPENSES (EXCLUDING COGS),552500 - 557499 -- OTHER OPERATING EXPENSES,552603 -- OTHR OPERATING EQUIP RENTAL, , , ,552603,STANDING ORDER FLAT ITEM SPO DESCRIPTION - REBROADCAST KVCU SIGNAL ON FM RADIO BY TRANSLATOR EQUIPMENT RENTAL.,,,,-600,EN_SPO_CMKT,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES, , , ,1000642247,1000642247, ,, ,VICTOR MI-001,PO,1,TRAN 0011695303,1/2/2018 0:00,2018,7,1/2/2018 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,450000 - 699999 -- OPERATING EXPENSES,460000 - 699999 -- OPER EXPENSES (EXCLUDING COGS),552500 - 557499 -- OTHER OPERATING EXPENSES,552603 -- OTHR OPERATING EQUIP RENTAL, , , ,552603,STANDING ORDER FLAT ITEM SPO DESCRIPTION - REBROADCAST KVCU SIGNAL ON FM RADIO BY TRANSLATOR EQUIPMENT RENTAL.,,,600,,ACTUALS,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES, , , ,S1615313,1000642247,1250,1/1/2018 0:00, ,VICTOR MI-001,AP,2801,AP01343980,1/2/2018 0:00,2018,7,1/2/2018 0:00, ,, 
 , ,200000 - 999999 -- INCOME STATEMENT,INCOME STATEMENT,400000 - 989999 -- EXPENDITURES,450000 - 699999 -- OPERATING EXPENSES,460000 - 699999 -- OPER EXPENSES (EXCLUDING COGS),552500 - 557499 -- OTHER OPERATING EXPENSES,552603 -- OTHR OPERATING EQUIP RENTAL, , , ,552603,STANDING ORDER FLAT ITEM SPO DESCRIPTION - REBROADCAST KVCU SIGNAL ON FM RADIO BY TRANSLATOR EQUIPMENT RENTAL.,,,,-600,EN_SPO_CMKT,12010513,KVCU,20,10459,16079, , , , ,1500,STUDENT SERVICES, , , ,1000642247,1000642247, ,, ,VICTOR MI-001,PO,1,TRAN 0011864551,2/1/2018 0:00,2018,8,2/1/2018 0:00, ,, 
